bill_id,site_id,entity_id,site_name,site_type,country_code,grid_region,meter_type,scope_category,billing_period_start,billing_period_end,quantity,unit,unit_price_eur,cost_eur,floor_area_m2,fleet_size,emission_factor_key,emission_factor_country_code,invoice_status,data_source,reporting_year
BILL-00001611,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2022-04-01,2022-06-30,1283193.23,kWh,0.26,333630.24,7310,4,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2022
BILL-00001612,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2022-04-01,2022-06-30,845.44,litres,1.75,1479.52,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00001613,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2022-07-01,2022-09-30,1646662.85,kWh,0.26,428132.34,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00001614,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2022-07-01,2022-09-30,711.36,litres,1.75,1244.88,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00001615,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2022-10-01,2022-12-31,1947795.91,kWh,0.26,506426.94,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00001616,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2022-10-01,2022-12-31,689.13,litres,1.75,1205.98,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00001617,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2023-01-01,2023-03-31,1854436.82,kWh,0.235,435792.65,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00001618,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2023-01-01,2023-03-31,612.63,litres,1.65,1010.84,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00001619,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2023-04-01,2023-06-30,1338218.18,kWh,0.235,314481.27,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00001620,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2023-04-01,2023-06-30,791.17,litres,1.65,1305.44,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00001621,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2023-07-01,2023-09-30,1435412.76,kWh,0.235,337322.0,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00001622,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2023-07-01,2023-09-30,863.11,litres,1.65,1424.13,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00001623,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2023-10-01,2023-12-31,1821410.38,kWh,0.235,428031.44,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00001624,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2023-10-01,2023-12-31,812.74,litres,1.65,1341.02,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00001625,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2024-01-01,2024-03-31,1984477.96,kWh,0.22,436585.15,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00001626,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2024-01-01,2024-03-31,635.68,litres,1.58,1004.37,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00001627,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2024-04-01,2024-06-30,1335096.28,kWh,0.22,293721.18,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00001628,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2024-04-01,2024-06-30,809.68,litres,1.58,1279.3,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00001629,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2024-07-01,2024-09-30,1515117.74,kWh,0.22,333325.9,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00001630,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2024-07-01,2024-09-30,623.51,litres,1.58,985.14,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00001631,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,electricity,scope2_location,2024-10-01,2024-12-31,1941572.37,kWh,0.22,427145.92,7310,4,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00001632,SITE-00027,ENT-UK-005,DATA_CENTRE-GB-027,data_centre,GB,GB,diesel_fleet,scope1,2024-10-01,2024-12-31,861.98,litres,1.58,1361.93,7310,4,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00001633,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2019-01-01,2019-03-31,25519.21,kWh,0.145,3700.28,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2019
BILL-00001634,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2019-01-01,2019-03-31,19535.79,kWh,0.055,1074.47,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001635,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2019-01-01,2019-03-31,341.54,litres,1.25,426.93,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001636,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2019-04-01,2019-06-30,21769.76,kWh,0.145,3156.62,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2019
BILL-00001637,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2019-04-01,2019-06-30,7775.21,kWh,0.055,427.64,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001638,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2019-04-01,2019-06-30,357.48,litres,1.25,446.85,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001639,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2019-07-01,2019-09-30,22243.72,kWh,0.145,3225.34,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2019
BILL-00001640,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2019-07-01,2019-09-30,1478.1,kWh,0.055,81.3,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001641,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2019-07-01,2019-09-30,299.91,litres,1.25,374.89,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001642,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2019-10-01,2019-12-31,26460.78,kWh,0.145,3836.81,553,2,scope2_location_electricity_grid,LU,estimated,synthetic_utility_invoice,2019
BILL-00001643,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2019-10-01,2019-12-31,8082.85,kWh,0.055,444.56,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001644,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2019-10-01,2019-12-31,396.36,litres,1.25,495.46,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2019
BILL-00001645,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2020-01-01,2020-03-31,25811.83,kWh,0.15,3871.77,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2020
BILL-00001646,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2020-01-01,2020-03-31,22843.71,kWh,0.052,1187.87,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001647,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2020-01-01,2020-03-31,352.28,litres,1.1,387.51,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001648,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2020-04-01,2020-06-30,19964.14,kWh,0.15,2994.62,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2020
BILL-00001649,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2020-04-01,2020-06-30,8936.41,kWh,0.052,464.69,553,2,scope1_natural_gas_combustion,LU,estimated,synthetic_utility_invoice,2020
BILL-00001650,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2020-04-01,2020-06-30,326.71,litres,1.1,359.38,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001651,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2020-07-01,2020-09-30,23728.45,kWh,0.15,3559.27,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2020
BILL-00001652,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2020-07-01,2020-09-30,1480.31,kWh,0.052,76.98,553,2,scope1_natural_gas_combustion,LU,estimated,synthetic_utility_invoice,2020
BILL-00001653,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2020-07-01,2020-09-30,353.47,litres,1.1,388.82,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001654,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2020-10-01,2020-12-31,29913.54,kWh,0.15,4487.03,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2020
BILL-00001655,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2020-10-01,2020-12-31,9254.1,kWh,0.052,481.21,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001656,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2020-10-01,2020-12-31,387.44,litres,1.1,426.19,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2020
BILL-00001657,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2021-01-01,2021-03-31,26842.2,kWh,0.165,4428.96,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2021
BILL-00001658,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2021-01-01,2021-03-31,21401.94,kWh,0.065,1391.13,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001659,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2021-01-01,2021-03-31,437.57,litres,1.3,568.84,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001660,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2021-04-01,2021-06-30,21424.44,kWh,0.165,3535.03,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2021
BILL-00001661,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2021-04-01,2021-06-30,7307.39,kWh,0.065,474.98,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001662,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2021-04-01,2021-06-30,347.93,litres,1.3,452.31,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001663,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2021-07-01,2021-09-30,24141.33,kWh,0.165,3983.32,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2021
BILL-00001664,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2021-07-01,2021-09-30,1626.62,kWh,0.065,105.73,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001665,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2021-07-01,2021-09-30,384.61,litres,1.3,499.99,553,2,scope1_diesel_combustion,LU,corrected,synthetic_utility_invoice,2021
BILL-00001666,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2021-10-01,2021-12-31,25747.21,kWh,0.165,4248.29,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2021
BILL-00001667,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2021-10-01,2021-12-31,9287.03,kWh,0.065,603.66,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001668,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2021-10-01,2021-12-31,329.04,litres,1.3,427.75,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2021
BILL-00001669,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2022-01-01,2022-03-31,26818.66,kWh,0.26,6972.85,553,2,scope2_location_electricity_grid,LU,estimated,synthetic_utility_invoice,2022
BILL-00001670,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2022-01-01,2022-03-31,18966.4,kWh,0.145,2750.13,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001671,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2022-01-01,2022-03-31,380.81,litres,1.75,666.42,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001672,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2022-04-01,2022-06-30,20628.71,kWh,0.26,5363.46,553,2,scope2_location_electricity_grid,LU,estimated,synthetic_utility_invoice,2022
BILL-00001673,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2022-04-01,2022-06-30,7819.29,kWh,0.145,1133.8,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001674,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2022-04-01,2022-06-30,409.59,litres,1.75,716.78,553,2,scope1_diesel_combustion,LU,estimated,synthetic_utility_invoice,2022
BILL-00001675,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2022-07-01,2022-09-30,22829.65,kWh,0.26,5935.71,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2022
BILL-00001676,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2022-07-01,2022-09-30,1472.07,kWh,0.145,213.45,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001677,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2022-07-01,2022-09-30,416.71,litres,1.75,729.24,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001678,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2022-10-01,2022-12-31,26011.99,kWh,0.26,6763.12,553,2,scope2_location_electricity_grid,LU,estimated,synthetic_utility_invoice,2022
BILL-00001679,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2022-10-01,2022-12-31,9644.51,kWh,0.145,1398.45,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001680,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2022-10-01,2022-12-31,363.07,litres,1.75,635.36,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2022
BILL-00001681,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2023-01-01,2023-03-31,31249.13,kWh,0.235,7343.55,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2023
BILL-00001682,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2023-01-01,2023-03-31,21455.87,kWh,0.12,2574.7,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001683,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2023-01-01,2023-03-31,366.2,litres,1.65,604.23,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001684,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2023-04-01,2023-06-30,22085.07,kWh,0.235,5189.99,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2023
BILL-00001685,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2023-04-01,2023-06-30,6926.1,kWh,0.12,831.13,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001686,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2023-04-01,2023-06-30,241.36,litres,1.65,398.24,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001687,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2023-07-01,2023-09-30,22938.86,kWh,0.235,5390.63,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2023
BILL-00001688,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2023-07-01,2023-09-30,1288.65,kWh,0.12,154.64,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001689,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2023-07-01,2023-09-30,395.98,litres,1.65,653.37,553,2,scope1_diesel_combustion,LU,corrected,synthetic_utility_invoice,2023
BILL-00001690,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2023-10-01,2023-12-31,28961.94,kWh,0.235,6806.06,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2023
BILL-00001691,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2023-10-01,2023-12-31,6748.23,kWh,0.12,809.79,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001692,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2023-10-01,2023-12-31,386.8,litres,1.65,638.23,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2023
BILL-00001693,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2024-01-01,2024-03-31,28388.35,kWh,0.22,6245.44,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2024
BILL-00001694,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2024-01-01,2024-03-31,22322.01,kWh,0.105,2343.81,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001695,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2024-01-01,2024-03-31,354.7,litres,1.58,560.43,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001696,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2024-04-01,2024-06-30,21338.64,kWh,0.22,4694.5,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2024
BILL-00001697,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2024-04-01,2024-06-30,8628.24,kWh,0.105,905.96,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001698,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2024-04-01,2024-06-30,380.39,litres,1.58,601.02,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001699,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2024-07-01,2024-09-30,22060.15,kWh,0.22,4853.23,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2024
BILL-00001700,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2024-07-01,2024-09-30,1772.58,kWh,0.105,186.12,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001701,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2024-07-01,2024-09-30,354.41,litres,1.58,559.97,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001702,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,electricity,scope2_location,2024-10-01,2024-12-31,24445.23,kWh,0.22,5377.95,553,2,scope2_location_electricity_grid,LU,submitted,synthetic_utility_invoice,2024
BILL-00001703,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,natural_gas,scope1,2024-10-01,2024-12-31,8745.02,kWh,0.105,918.23,553,2,scope1_natural_gas_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001704,SITE-00028,ENT-LU-009,BRANCH-LU-028,branch,LU,LU,diesel_fleet,scope1,2024-10-01,2024-12-31,340.79,litres,1.58,538.45,553,2,scope1_diesel_combustion,LU,submitted,synthetic_utility_invoice,2024
BILL-00001705,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,electricity,scope2_location,2019-01-01,2019-03-31,22512.06,kWh,0.145,3264.25,551,1,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2019
BILL-00001706,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,diesel_fleet,scope1,2019-01-01,2019-03-31,175.92,litres,1.25,219.91,551,1,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2019
BILL-00001707,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,electricity,scope2_location,2019-04-01,2019-06-30,17226.23,kWh,0.145,2497.8,551,1,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2019
BILL-00001708,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,diesel_fleet,scope1,2019-04-01,2019-06-30,169.74,litres,1.25,212.17,551,1,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2019
BILL-00001709,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,electricity,scope2_location,2019-07-01,2019-09-30,17152.91,kWh,0.145,2487.17,551,1,scope2_location_electricity_grid,ES,submitted,synthetic_utility_invoice,2019
BILL-00001710,SITE-00029,ENT-ES-006,BRANCH-ES-029,branch,ES,ES,diesel_fleet,scope1,2019-07-01,2019-09-30,185.81,litres,1.25,232.27,551,1,scope1_diesel_combustion,ES,submitted,synthetic_utility_invoice,2019
